4.810757637023925781e-01,2.676689326763153076e-01,-1.428571995347738266e-03,6.804870814085006714e-02,2.676689326763153076e-01,1.911996454000473022e-01,-8.555909735150635242e-04,4.120059683918952942e-02,-1.428571995347738266e-03,-8.555909735150635242e-04,4.637423899112036452e-06,-2.254847058793529868e-04,6.804870814085006714e-02,4.120059683918952942e-02,-2.254847058793529868e-04,1.148353237658739090e-02
4.844999611377716064e-01,2.650041282176971436e-01,-1.447303453460335732e-03,6.957583129405975342e-02,2.650041282176971436e-01,1.825100928544998169e-01,-8.461935212835669518e-04,4.088616743683815002e-02,-1.447303453460335732e-03,-8.461935212835669518e-04,4.684446139435749501e-06,-2.293762081535533071e-04,6.957583129405975342e-02,4.088616743683815002e-02,-2.293762081535533071e-04,1.174711808562278748e-02
